master_supplier_id,source_system,supplier_name_clean,supplier_name_normalized,dedupe_key,duplicate_record_count,duplicate_score,record_rank,is_master_record,annual_spend_amount,risk_signal,completeness_score
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,110,False,12646.300000000001,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,111,False,97244.54999999999,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,112,False,12491.74,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,113,False,79666.79999999999,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,114,False,43814.36,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,115,False,103237.68000000001,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,116,False,63620.76,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,117,False,96045.04,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,118,False,73496.61,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,119,False,19702.98,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,120,False,127963.3,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,121,False,60179.76,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,122,False,124077.59999999999,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,123,False,35216.85,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,124,False,11451.1,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,125,False,52622.5,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,126,False,121995.16,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,127,False,41329.659999999996,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,128,False,130815.9,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,129,False,78091.34,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,130,False,5729.97,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,131,False,44112.3,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,132,False,16814.4,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,133,False,25674.41,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,134,False,35402.76,low,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,135,False,180251.19,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,136,False,109844.32,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,137,False,23801.96,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,138,False,21719.0,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,139,False,196593.9,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,140,False,27096.48,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,141,False,49408.590000000004,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,142,False,2805.02,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,143,False,79410.67000000001,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,144,False,7990.37,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,145,False,54108.0,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,146,False,157904.02000000002,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,147,False,60528.18,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,148,False,11869.7,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,149,False,7586.92,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,150,False,60304.44,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,151,False,132546.96,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,152,False,41595.94,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,153,False,7239.42,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,154,False,22410.16,medium,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,155,False,23860.62,high,1.0
3f6bda0a64d64b5286423fbf81dba0e7064061f15bdc72aecf20e2689c5788d6,kaggle_procurement_kpi,Beta Supplies,BETA SUPPLIES,name:BETASUPPLIES,156,100.0,156,False,185341.24000000002,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,1,True,56346.060000000005,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,2,False,71425.4,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,3,False,242250.0,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,4,False,65089.770000000004,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,5,False,7000.2,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,6,False,32822.5,low,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,7,False,100529.55,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,8,False,70525.84,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,9,False,46382.420000000006,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,10,False,12087.0,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,11,False,125312.4,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,12,False,67491.06,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,13,False,42669.759999999995,low,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,14,False,772.8,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,15,False,127022.09999999999,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,16,False,84118.32,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,17,False,12853.949999999999,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,18,False,45421.200000000004,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,19,False,8565.45,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,20,False,88894.95,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,21,False,78033.4,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,22,False,92612.79,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,23,False,17329.0,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,24,False,18326.24,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,25,False,28438.850000000002,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,26,False,11366.1,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,27,False,20386.85,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,28,False,30143.75,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,29,False,17573.67,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,30,False,50465.62,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,31,False,11575.560000000001,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,32,False,109817.0,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,33,False,68458.72,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,34,False,48646.509999999995,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,35,False,42979.14000000001,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,36,False,73983.24,low,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,37,False,14595.76,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,38,False,16749.05,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,39,False,54189.00000000001,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,40,False,33100.0,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,41,False,28698.93,low,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,42,False,9749.07,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,43,False,64528.8,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,44,False,57707.52,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,45,False,51846.08,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,46,False,108416.35,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,47,False,36962.97,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,48,False,26879.489999999998,low,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,49,False,32348.52,low,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,50,False,31618.89,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,51,False,71243.46,low,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,52,False,38285.44,low,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,53,False,8477.33,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,54,False,118914.48000000001,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,55,False,16914.100000000002,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,56,False,48298.58,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,57,False,50746.29,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,58,False,57103.200000000004,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,59,False,106739.27,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,60,False,75155.9,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,61,False,45834.85,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,62,False,46530.200000000004,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,63,False,27018.100000000002,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,64,False,42449.909999999996,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,65,False,39384.65,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,66,False,28171.4,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,67,False,17045.28,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,68,False,36824.04,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,69,False,108740.34,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,70,False,33967.14,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,71,False,93271.6,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,72,False,99098.55,low,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,73,False,17350.5,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,74,False,85770.6,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,75,False,34752.0,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,76,False,30281.219999999998,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,77,False,8626.0,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,78,False,30349.02,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,79,False,34316.16,high,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,80,False,4416.64,medium,1.0
909cadacb0a9849d0ae2ad260b5a30076050668b97d154cc313c956114c7e780,kaggle_procurement_kpi,Delta Logistics,DELTA LOGISTICS,name:DELTALOGISTICS,171,100.0,81,False,118304.48,low,1.0
